model,module,app,table,field,field_type,parent,through_model,related_names,primary_key,max_length,unique,null,related_model,foreign_type,default,on_delete,is_m2m_field,auto_now
VoucherChannelListing,saleor.discount.models,discount,discount_voucherchannellisting,min_spent,MoneyField,discount_voucherchannellisting,,,,,,,,,,,no,
VoucherCustomer,saleor.discount.models,discount,discount_vouchercustomer,id,AutoField,discount_vouchercustomer,,,True,,False,False,,,,,no,
VoucherCustomer,saleor.discount.models,discount,discount_vouchercustomer,voucher,ForeignKey,discount_vouchercustomer,,customers,False,,False,False,discount_voucher,,,CASCADE,no,
VoucherCustomer,saleor.discount.models,discount,discount_vouchercustomer,customer_email,EmailField,discount_vouchercustomer,,,False,254,False,False,,,,,no,
VoucherTranslation,saleor.discount.models,discount,discount_vouchertranslation,id,AutoField,discount_vouchertranslation,,,True,,False,False,,,,,no,
VoucherTranslation,saleor.discount.models,discount,discount_vouchertranslation,language_code,CharField,core_translation,,,False,35,False,False,,,,,no,
VoucherTranslation,saleor.discount.models,discount,discount_vouchertranslation,voucher,ForeignKey,discount_vouchertranslation,,translations,False,,False,False,discount_voucher,,,CASCADE,no,
VoucherTranslation,saleor.discount.models,discount,discount_vouchertranslation,name,CharField,discount_vouchertranslation,,,False,255,False,True,,,,,no,
Sale,saleor.discount.models,discount,discount_sale,channel_listings,ManyToOneRel,discount_sale,,,,,,,discount_salechannellisting,ForeignKey,,CASCADE,no,
Sale,saleor.discount.models,discount,discount_sale,translations,ManyToOneRel,discount_sale,,,,,,,discount_saletranslation,ForeignKey,,CASCADE,no,
Sale,saleor.discount.models,discount,discount_sale,id,AutoField,discount_sale,,,True,,False,False,,,,,no,
Sale,saleor.discount.models,discount,discount_sale,private_metadata,JSONField,core_modelwithmetadata,,,False,,False,True,,,<class 'dict'>,,no,
Sale,saleor.discount.models,discount,discount_sale,metadata,JSONField,core_modelwithmetadata,,,False,,False,True,,,<class 'dict'>,,no,
Sale,saleor.discount.models,discount,discount_sale,name,CharField,discount_sale,,,False,255,False,False,,,,,no,
Sale,saleor.discount.models,discount,discount_sale,type,CharField,discount_sale,,,False,10,False,False,,,fixed,,no,
Sale,saleor.discount.models,discount,discount_sale,start_date,DateTimeField,discount_sale,,,False,,False,False,,,<function now at 0x7f4c56d895e0>,,no,
Sale,saleor.discount.models,discount,discount_sale,end_date,DateTimeField,discount_sale,,,False,,False,True,,,,,no,
Sale,saleor.discount.models,discount,discount_sale,categories,ManyToManyField,discount_sale,Sale_categories,,False,,False,False,product_category,ManyToManyField,,,no,
Sale,saleor.discount.models,discount,discount_sale,collections,ManyToManyField,discount_sale,Sale_collections,,False,,False,False,product_collection,ManyToManyField,,,no,
Sale,saleor.discount.models,discount,discount_sale,products,ManyToManyField,discount_sale,Sale_products,,False,,False,False,product_product,ManyToManyField,,,no,
Sale,saleor.discount.models,discount,discount_sale,variants,ManyToManyField,discount_sale,Sale_variants,,False,,False,False,product_productvariant,ManyToManyField,,,no,
SaleChannelListing,saleor.discount.models,discount,discount_salechannellisting,id,AutoField,discount_salechannellisting,,,True,,False,False,,,,,no,
SaleChannelListing,saleor.discount.models,discount,discount_salechannellisting,sale,ForeignKey,discount_salechannellisting,,channel_listings,False,,False,False,discount_sale,,,CASCADE,no,
SaleChannelListing,saleor.discount.models,discount,discount_salechannellisting,channel,ForeignKey,discount_salechannellisting,,sale_listings,False,,False,False,channel_channel,,,CASCADE,no,
SaleChannelListing,saleor.discount.models,discount,discount_salechannellisting,discount_value,DecimalField,discount_salechannellisting,,,False,,False,False,,,0,,no,
SaleChannelListing,saleor.discount.models,discount,discount_salechannellisting,currency,CharField,discount_salechannellisting,,,False,3,False,False,,,,,no,
SaleTranslation,saleor.discount.models,discount,discount_saletranslation,id,AutoField,discount_saletranslation,,,True,,False,False,,,,,no,
SaleTranslation,saleor.discount.models,discount,discount_saletranslation,language_code,CharField,core_translation,,,False,35,False,False,,,,,no,
